2020-02-03 11:32:24.817915,0.265746057034,15.8565845944
2020-02-03 11:32:26.315572,0.215477824211,15.6403076017
2020-02-03 11:32:27.633824,0.196379572153,18.7011635667
2020-02-03 11:32:28.803653,0.259267419577,14.6117076346
2020-02-03 11:32:29.979383,0.292619675398,nan
2020-02-03 11:32:31.156694,0.27857992053,20.1985952482
2020-02-03 11:32:32.456444,0.221569120884,22.1890065686
2020-02-03 11:32:33.624785,0.295687705278,15.633914457
2020-02-03 11:32:34.772090,0.270602524281,20.7524640103
2020-02-03 11:32:35.922936,0.25592058897,18.5386260616
2020-02-03 11:32:37.078464,0.263814508915,16.3971186493
2020-02-03 11:32:38.236491,0.248613223433,17.5549346695
2020-02-03 11:32:39.523989,0.267309010029,17.3760443031
2020-02-03 11:32:40.684756,0.270802736282,23.3012204616
2020-02-03 11:32:41.846669,0.265149950981,23.2707085195
2020-02-03 11:32:43.033362,0.258141487837,20.8226602827
2020-02-03 11:32:44.207802,0.240759775043,17.1699594132
2020-02-03 11:32:45.508178,0.270183742046,21.3798908878
2020-02-03 11:32:46.655124,0.311446905136,28.5194814995
NEW SESSION
2020-02-03 11:32:47.809112,0.314035356045,26.3389121596
2020-02-03 11:32:48.967692,0.30827280879,26.1168355664
2020-02-03 11:32:50.108657,0.229756236076,18.1700199505
2020-02-03 11:32:51.372744,0.220463290811,25.9111471547
2020-02-03 11:32:52.524449,0.280986756086,17.007204907
2020-02-03 11:32:53.674330,0.270457237959,20.5646008045
2020-02-03 11:32:54.822921,0.255872249603,20.0544089604
NEW SESSION
2020-02-03 11:32:55.974332,0.271074533463,19.4483447239
2020-02-03 11:32:57.113333,0.256498605013,22.9547122069
2020-02-03 11:32:58.386135,0.222247228026,17.6360948235
2020-02-03 11:32:59.544398,0.294546961784,22.7328083395
2020-02-03 11:33:00.705848,0.269700556993,17.9592152529
2020-02-03 11:33:01.873500,0.241847664118,23.7278324179
2020-02-03 11:33:03.032334,0.245661839843,21.4474208822
2020-02-03 11:33:04.222013,0.229002773762,21.8749444285
2020-02-03 11:33:05.569194,0.152815133333,21.7011035866
2020-02-03 11:33:06.792362,0.222982198,17.8599007906
2020-02-03 11:33:07.966893,0.273490965366,19.3868982821
2020-02-03 11:33:09.183318,0.289540290833,19.945783389
2020-02-03 11:33:10.484914,0.200675949454,26.4005998393
2020-02-03 11:33:11.641850,0.292020887136,16.5585523597
2020-02-03 11:33:12.790885,0.279424995184,20.5128068228
2020-02-03 11:33:13.936347,0.269396275282,21.9980072961
2020-02-03 11:33:15.104600,0.252844363451,23.7458712201
2020-02-03 11:33:16.387123,0.293323397636,18.2513540594
2020-02-03 11:33:17.530549,0.279550105333,22.6644046359
2020-02-03 11:33:18.682506,0.385188370943,18.0104349961
2020-02-03 11:33:19.831779,0.238174423575,18.9823707687
NEW SESSION
2020-02-03 11:33:20.975474,0.27277380228,11.0448121306
2020-02-03 11:33:22.113264,0.272650867701,18.5968243257
2020-02-03 11:33:23.363574,0.226513579488,22.6921017372
2020-02-03 11:33:24.504299,0.296635091305,19.954888029
2020-02-03 11:33:25.633731,0.282590210438,24.5225309664
2020-02-03 11:33:26.774776,0.307549446821,17.6482598292
2020-02-03 11:33:27.894709,0.249323353171,21.2561339676
2020-02-03 11:33:29.011868,0.265161842108,20.8785574813
NEW SESSION
2020-02-03 11:33:30.139562,0.27738904953,16.5209989483
2020-02-03 11:33:31.376530,0.190875604749,19.5634009377
2020-02-03 11:33:32.492424,0.258813947439,21.0515585824
2020-02-03 11:33:33.603077,0.254000872374,23.557795021
